film_id,title,original_title,year,duration,genres,countries,director,actors_top_3,age_rating,rating_kp,rating_count,description,budget
1189592,Черное и синее,Black and Blue,2019,108.0,"боевик, триллер",США,,,18+,6.389,13354,Девушка-офицер должна спастись одновременно от бандитов и продажных копов. Злободневный триллер с Наоми Харрис,
1189571,Редкие звери,Rare Beasts,2019,87.0,"драма, мелодрама, комедия",Великобритания,,,18+,5.815,1356,Нигилистка Мэнди строит отношения с консерватором Питом. Дебютный режиссерский антиромком актрисы Билли Пайпер,
1189441,Маленькие волшебницы,Vier zauberhafte Schwestern,2020,97.0,"фэнтези, комедия, приключения, семейный",Германия,,,6+,8.018,40750,Сестры защищают свои магические силы и семейный замок от злой колдуньи. Яркое фэнтези по известным книгам,
1189391,Остров Гуава,Guava Island,2019,55.0,"мюзикл, триллер, драма, комедия, музыка",США,,,,6.589,1527,"Дени живёт на острове Гуава и, несмотря на царящую там нищету, отказывается его покидать. Дени — музыкант, и он верит, что может сделать, если не весь мир, то хотя бы этот его маленький уголок лучше. Тем более рядом с ним Кофи, его муза и любовь. Но на пути к мечте Дени придётся столкнуться и с несправедливостью, и с криминалом.",
1189368,Агент Ева,Ava,2019,96.0,"боевик, триллер, драма, криминал",США,,,18+,6.346,113086,Прекрасная убийца сама становится объектом смертельной охоты. Экшен-драма c Джессикой Честейн,
1189131,Убийство Кеннета Чемберлена,The Killing of Kenneth Chamberlain,2019,83.0,"триллер, драма",США,,,18+,7.198,62417,Визит копов к больному старику оборачивается трагедией. Драма по реальной истории о полицейском самоуправстве,
1188952,Прощание,The Farewell,2019,100.0,драма,"США, Китай",,,18+,7.252,24066,"Китайская семья едет повидаться с бабушкой, которая не знает, что умирает. Трогательное драмеди о пользе лжи",
1188841,Игра на выживание,One of These Days,2020,120.0,"драма, триллер","США, Германия",,,18+,5.364,1573,"Владелец техасского автосалона решает разыграть внедорожник среди двадцатки избранных. Безобидное шоу с живой музыкой и бесплатной выпивкой оборачивается нешуточным испытанием для его участников. Среди претендентов — молодой отец семейства Кайл, стремящийся всеми силами упрочить свои жизненные позиции. Он должен продержаться до конца, несмотря на нечеловеческую усталость и козни соперников.",
1188722,Средневековье,Medieval,2022,125.0,"биография, история, военный, драма",Чехия,,,18+,6.84,59981,Будущий вождь гуситов меняет ход истории Римской империи. Эпическая драма с Беном Фостером в роли Яна Жижки,
1188621,Боже мой!,"Roubaix, une lumière",2019,119.0,"драма, криминал, детектив",Франция,,,18+,5.953,4300,Дуэт полицейских расследует убийство пожилой женщины в провинции. По-хорошему старомодный детектив с Леа Сейду,
1188529,Достать ножи,Knives Out,2019,130.0,"детектив, комедия, драма, криминал",США,,,18+,8.191,1459334,Частный детектив ведет запутанное дело о смерти известного писателя. Криминальная комедия с Дэниэлом Крэйгом,
1188523,Женщины в бегах,Zeny v behu,2019,93.0,"мелодрама, комедия",Чехия,,,18+,7.209,22264,Вдова с дочерьми готовится к марафону в память о муже. Самая кассовая комедия за всю историю чешского проката,
1188419,Идентичность,Passing,2021,98.0,"триллер, драма, детектив","США, Великобритания, Канада",,,,6.191,1501,"Школьные подруги Клэр Кендри и Айрин Редфилд встречаются спустя несколько лет. Старые отношения возрождают прошлые идеи, рискующие разрушить жизни обеих.",
1188248,Калашников,Калашников,2020,104.0,"биография, история",Россия,,,18+,7.907,404760,Сержант Михаил Калашников изобретает АК-47. История легендарного автомата и его создателя с Юрой Борисовым,
1188124,"Да, боже, да","Yes, God, Yes",2019,78.0,"драма, комедия",США,,,,5.65,16958,"1999 год. Ученица старших классов католической школы по имени Элис всегда соблюдала все правила, примерно ходила на исповеди и в церковь и боялась вечного проклятия за многократный просмотр сцены в карете из «Титаника». Однажды в интернет-чате, где девушка участвовала в викторине, у неё завязывается короткая, но откровенная переписка, что приводит школьницу к некоторым физиологическим открытиям. Кто-то пускает по школе слух про неприличное поведение Элис на одной вечеринке, а она в компании лучшей подруги собирается на уик-энд в религиозный лагерь, что, как обещают уже посетившие его, изменит её жизнь навсегда.",
1187890,До Нового года осталось…,До Нового года осталось…,2019,87.0,"мелодрама, комедия",Россия,,,12+,6.192,17577,Судьбы полярно разных людей сплетаются в канун праздника. Камерная комедия о самых суетливых днях в году,
1187560,Американская охота,American Hunt,2019,80.0,"ужасы, триллер",США,,,18+,4.861,1336,Два садиста втягивают группу туристов в безжалостную игру на выживание. Хоррор для фанатов «Судной ночи»,
1186158,Квин и Слим,Queen & Slim,2019,132.0,"драма, мелодрама, криминал","Канада, США",,,,6.441,1507,"Не самое удачное свидание из-за встречи с патрульным превращается в историю о погоне и любви, где два человека вынуждены бежать не куда, а откуда. И пока одни думают о выживании, для других эта парочка превращается в символ травмы и боли.",
1186152,Русское краткое. Выпуск 1,Русское краткое. Выпуск 1,2018,94.0,"комедия, драма",Россия,,,18+,5.704,12320,"Пять историй о любви, моральном выборе и лжи. Альманах короткого метра от современных российских режиссеров",
1186144,Разлучница,Разлучница,2018,45.0,мелодрама,Россия,,,12+,5.9,2835,"В счастливую и налаженную жизнь Лизы и Сергея, только что отпраздновавших годовщину свадьбы, хитрой змеей вползает новая помощница Сергея, яркая и уверенная в себе Ольга.   Появление разлучницы ложится на благодатную почву – у Сергея кризис среднего возраста, он жаждет перемен. Но Ольге мало тайной связи…",
1186141,Судьба обмену не подлежит,Судьба обмену не подлежит,2018,45.0,мелодрама,Украина,,,12+,6.14,5850,"Молодая женщина, забеременевшая после изнасилования и не имеющая средств, чтобы растить новорожденную дочь, хочет оставить малышку в роддоме. Но, познакомившись с соседкой по палате, – счастливой матерью сестер-двойняшек и женой обеспеченного бизнесмена, Наталья решает перехитрить судьбу и меняет свою дочь местами с одной из двойняшек Анны и Бориса.",
1186112,Никому не говори,Don't Tell a Soul,2020,83.0,"триллер, драма, криминал",США,,,18+,6.101,6189,"Братья-воры решают, стоит ли спасать свидетеля, который упал в колодец. Инди-триллер с неожиданным кастингом",
1185155,Никто не хотел говорить,No One Would Tell,2018,90.0,драма,США,,,,6.815,3002,"Когда старшеклассница Сара ответила взаимностью на чувства красавца Роба, она не знала, что из-за его вспыльчивого нрава и молчаливого невмешательства окружающих их отношения закончатся ужасной трагедией.",
1184900,На берегу мечты,На берегу мечты,2018,90.0,драма,Россия,,,18+,6.642,2539,"Встреча детдомовской девочки и раненого дембеля меняет их жизни. Драма об одиночестве, добре и взаимовыручке",
1184860,Командный пункт,Northspur,2022,100.0,"боевик, триллер, драма",Новая Зеландия,,,18+,6.088,3828,Келлан должен достать лекарство для жены в охваченной хаосом стране. Суровый постапокалиптический триллер,
1184767,Отзвуки прошлого,The Old Way,2022,95.0,"боевик, драма, вестерн",США,,,18+,6.615,77503,Бывший наемник с дочерью-подростком охотится за убийцей своей жены. Образцовый вестерн с Николасом Кейджем,
1184721,Хозяин,Grand Isle,2018,97.0,"триллер, криминал, детектив",США,,,18+,6.254,44303,Молодой рабочий становится невольным участником кровавой разборки супругов. Выразительная роль Николаса Кейджа,
1184596,Ложный след,Misdirection,2026,84.0,триллер,США,,,18+,5.754,8793,"Супруги становятся грабителями, чтобы отдать долг мафии. Дуэт Ольги Куриленко и Фрэнка Грилло",
1183867,Парень на праздники,A Holiday Boyfriend,2019,105.0,"мелодрама, комедия",США,,,18+,5.784,1555,В поисках парня Кейти предстоит пережить череду неудачных свиданий. Ромком о неожиданных любовных чудесах,
1183843,Тёмная сторона,Bloodline,2018,97.0,"триллер, криминал",США,,,18+,5.914,14059,Школьный соцработник по ночам жестоко расправляется с домашними тиранами. Триллер о круговороте зла,
1183599,Огонь,Огонь,2020,131.0,"драма, боевик",Россия,,,6+,8.144,582536,Отряд пожарных спасает леса Карелии. Иван Янковский и Константин Хабенский в фильме-катастрофе,
1183611,Понедельник,Monday,2020,116.0,мелодрама,"Великобритания, США, Греция",,,,6.073,2102,Пара пытается продолжить отношения после курортного романа. Чувственная мелодрама о встрече с реальностью,
1183608,Река грусти,Bei shang ni liu cheng he,2018,104.0,"драма, мелодрама",Китай,,,,7.199,2108,"Застенчивая старшеклассница И Яо живет с матерью, которая работает в массажном салоне и стыдится своей дочери. Однажды мир девочки рушится – оказывается, что у неё венерическое заболевание. Яо чиста и непорочна, поэтому представить не может, как могла заразиться. Тем временем о её болезни узнает вся школа.",
1183578,Крэйвен-охотник,Kraven the Hunter,2024,127.0,"боевик, триллер, приключения","Великобритания, Исландия, Канада, США",,,18+,5.957,81537,"Русские олигархи, битва с Носорогом и песня «Группа крови». Супергеройский экшен с Аароном Тейлором-Джонсоном",
1183602,Убить босса,Убить босса,2021,95.0,комедия,Россия,,,18+,5.94,20049,Друзья планируют избавиться от ненавистных начальников. Безумная новогодняя комедия о жажде справедливости,
1183585,Призрачный ход,Sinui hansu: gwisupyeon,2019,107.0,"криминал, боевик",Корея Южная,,,,6.82,1023,"Сирота Гви-су жил со старшей сестрёнкой, оба они подрабатывали в школе игры го, но после одного страшного происшествия парень сбежал в Сеул. В столице его способности не остались без внимания — Гви-су взял в ученики местный игрок и стал использовать его в играх на деньги. Но опасное занятие привело к тому, что наставника убили. Спустя 15 лет интенсивных тренировок Гви-су находит нового напарника и отправляется в путешествие по всей Южной Корее, чтобы вызывать на поединок самых маститых игроков в го. Все они как на подбор — криминальные элементы со странностями.",
1183582,Холоп,Холоп,2019,109.0,"комедия, мелодрама",Россия,,,18+,7.188,1154278,"Мажор просыпается в деревне XIX века. Комедия с Милошем Биковичем, которая стала рекордсменом проката",
1183571,Поезд в Пусан 2: Полуостров,Bando,2020,115.0,"ужасы, боевик",Корея Южная,,,18+,6.082,240041,"Постапокалиптическая охота за большими деньгами на территории зомби. Динамичный экшен, кровавые ужасы",
1183566,Толерантность,Толерантность,2025,163.0,триллер,Россия,,,18+,2.429,2520,"Франглия, город Парилон. Дочь местного пастора — трансгендерная женщина. Её выбор не принимает не только отец, но и его друзья детства — винодел и шеф полиции. Церковные власти запрещают пастора в служении, и он выгоняет дочь из дома. Рядом с городом появляется лагерь беженцев, на улицах небезопасно. Беженцы нападают на дочь пастора, кастрируют и распинают на фасаде церкви, но она выживает и попадает в психиатрическую клинику. Отец не хочет искать преступников, но шеф полиции начинает своё расследование и обращается за советом к своему бывшему наставнику, сидящему в тюрьме. Тот считает толерантность и мультикультурализм опасными. 
Беженцы насилуют дочь винодела. Её отец берёт заложников в лагере, шеф полиции пытается остановить его, но вынужден застрелить друга и попадает в тюрьму.",
1183563,Студия 54,Studio 54,2018,98.0,документальный,США,,,18+,7.417,9792,"История легендарного нью-йоркского ночного клуба, популярного у селебрити. Атмосферный док о безумных 1970-х",
1183052,Форсаж. Диабло,Diablo. Wyscig o wszystko,2019,106.0,"боевик, комедия",Польша,,,18+,5.456,7681,"Герой участвует в нелегальных гонках, чтобы вылечить сестру. Первый польский фильм в традициях «Форсажа»",
1182699,Лоро,Loro,2018,156.0,"биография, драма","Италия, Франция",,,18+,6.981,17705,Жизнь политика как одна непрекращающаяся вечеринка. Байопик Сильвио Берлускони от режиссера «Молодого папы»,
1182400,Фри-соло,Free Solo,2018,100.0,"документальный, приключения, спорт",США,,,18+,8.234,14039,"Скалолаз-легенда Алекс Хоннольд покоряет гору без страховки. Головокружительный док, получивший «Оскар»",
1182264,Близкие контакты,Proximity,2020,119.0,"фантастика, драма",США,,,18+,5.282,6230,"Ученый пытается доказать, что он был похищен инопланетянами. Философская фантастика с отличным саундтреком",
1181982,Иди к папочке,Come to Daddy,2019,96.0,"триллер, комедия","Ирландия, Канада, Новая Зеландия, США",,,18+,5.913,28160,"Недотёпа приезжает знакомиться с родным отцом, который живёт в лесу. Комедийный триллер с Элайджей Вудом",
1181921,Ловушка для призраков,Die Drei !!!,2019,99.0,"приключения, семейный",Германия,,,12+,8.135,4309,"Три подруги расследуют, кто срывает репетиции молодежного театра. Семейный детектив с мистической атмосферой",
1181562,Ёлки последние,Ёлки последние,2018,92.0,комедия,Россия,,,6+,5.769,56850,Цепочка рукопожатий помогает Евгению Валентиновичу помириться с сыном. Седьмой фильм праздничной франшизы,
1181444,Крио,Cryo,2021,117.0,"фантастика, триллер, детектив",США,,,16+,4.872,6869,"Пятеро ученых пробуждаются после криогенного сна в подземном помещении. Они не понимают, как здесь оказались и как долго спали. Но точно становится ясно, что тот, кто их здесь собрал — убийца.",
1181319,Мёрси Блэк,Mercy Black,2019,88.0,"ужасы, триллер, детектив",США,,,,4.659,1042,"Спустя пятнадцать лет после того, как Марина Хэсс заколола свою одноклассницу в попытках призвать дух, известный как Мёрси Блэк, она возвращается домой. Поселившись в доме у сестры и племянника, она узнает, что за годы её пребывания в психиатрической больнице легенда о Мёрси Блэк набрала в городе большую популярность. Преследуемая содеянным, Марина не видит другого выхода, кроме как встретиться с духом из прошлого лицом к лицу и узнать всю правду. В ином случае опасности подвергнется её племянник.",
1181294,Анна Каренина. Мюзикл,Анна Каренина. Мюзикл,2018,132.0,"мюзикл, мелодрама",Россия,,,12+,8.625,6103,Жена высокопоставленного чиновника влюбляется в офицера. Екатерина Гусева в постановке по роману Толстого,
1181127,Мои волосы хотят убивать,Bad Hair,2020,102.0,"ужасы, комедия",США,,,18+,5.39,7138,"Темнокожая девушка жертвует прической, чтобы пробиться на ТВ. Афрохоррор про наследие и корни волос",
1181152,Тренинг личностного роста,Тренинг личностного роста,2018,97.0,"драма, криминал",Казахстан,,,18+,6.099,3681,"Жизнь рядового менеджера кажется бессмысленной, пока он не встречает коуча. Криминальная драма из Казахстана",
1180777,Звук острова Блок,The Block Island Sound,2020,99.0,"ужасы, фантастика",США,,,16+,5.409,2109,"На острове объявляется неизвестное зло, убивающее все живое. Оказавшиеся в опасности рыбак и его семья переживают кошмар и открывают ужасную правду.",
1180454,Бывшая по соседству,The Ex Next Door,2019,90.0,триллер,США,,,18+,5.806,21553,Луиза пытается войти в доверие к жене своего экс-возлюбленного. Триллер о мести брошенной женщины,
1180421,Проклятие ведьмы снов,Curse of the Dream Witch,2018,85.0,"ужасы, фантастика, фэнтези, боевик, триллер, детектив, приключения",США,,,18+,4.518,1396,Загадочный доктор предлагает компании друзей испытать средство от кошмаров. Триллер с харизматичным злодеем,
1179923,Безумие,Frenzy,2018,85.0,ужасы,США,,,,4.065,1997,После крушения самолёта женщина вынуждена противостоять стае белых акул.,
1179782,Плата за подставу,Payback,2021,91.0,"триллер, драма",США,,,18+,5.801,2471,"Брокер с Уолл-стрит попадает в тюрьму, перейдя дорогу русской мафии. Триллер о мести без срока давности",
1179677,Почему мы креативны?,Why Are We Creative: The Centipede's Dilemma,2018,84.0,документальный,Германия,,,18+,7.188,15859,"Главные режиссеры, музыканты и ученые XXI века размышляют о природе творчества. Док, который снимался 30 лет",
1179628,Мясники,Butchers,2020,93.0,"ужасы, триллер",Канада,,,18+,5.28,24821,Компания подростков попадает в лапы безжалостных братьев-садистов. Канадский хоррор по классическим канонам,
1179624,Как мы сбежали с цирком,Circus Noël,2019,90.0,"приключения, семейный",Нидерланды,,,6+,7.849,4356,"Девочка-блогер сбегает из дома с труппой бродячих артистов. Семейное кино, полное волшебства и приключений",
1179597,Бесстрашные,Deliler,2018,121.0,"история, военный",Турция,,,18+,5.431,11197,Выдающиеся воины должны положить конец тирании Влада Цепеша. Турецкий сериал со зрелищными батальными сценами,
1179555,Взаперти,Run,2020,90.0,"триллер, драма, детектив","США, Канада",,,18+,6.917,226017,"Дочь с инвалидностью подозревает, что мать скрывает от нее зловещий секрет. Бытовой триллер с Сарой Полсон",
1179577,Эспен в поисках Золотого замка,Askeladden i Soria Moria slott,2019,99.0,"фэнтези, приключения, семейный",Норвегия,,,6+,7.054,75477,Одиссея Эспена и Кристин сквозь мифологическую Норвегию в поисках живой воды. Фэнтези с гномами и троллями,
1179501,Дело Коллини,Der Fall Collini,2019,123.0,"детектив, драма, триллер",Германия,,,18+,8.04,286358,Загадочное убийство и темные страницы истории Германии. В роли мстителя — Франко Неро из старого «Джанго»,
1179488,Бараны,Rams,2020,119.0,"драма, комедия",Австралия,,,12+,7.136,16461,"Чтобы спасти семейный бизнес, братья-фермеры вынуждены примириться. Австралийская трагикомедия с Сэмом Нилом",
1179274,Подлодка U-235,Torpedo,2019,102.0,"боевик, приключения, военный, история",Бельгия,,,18+,6.135,21113,Подводники-дилетанты перегоняют подлодку со смертоносным грузом. Военный экшен о бельгийском сопротивлении,
1179256,Детские игры,Child's Play,2019,90.0,ужасы,"США, Канада",,,18+,5.856,54617,Энди получает в подарок жуткую высокотехнологичную игрушку. Перезапуск классического слэшера о кукле-убийце,
1179230,Кукла. Последнее проклятие,"Karem, la posesión",2021,90.0,ужасы,Мексика,,,18+,4.331,2816,"Древний демон Наро вселяется в тело маленькой девочки и наделяет ее сверхъестественной силой. Поначалу девочка воспринимает все, что с ней происходит, как игру. Она общается с демоном при помощи дневника, тот помогает ей разобраться с проблемами в школе. Однако, постепенно она перестает контролировать себя, и теперь смертельная опасность грозит окружающим ее людям.",
1179073,Мой шпион,My Spy,2020,99.0,"боевик, комедия",США,,,18+,7.041,93589,Угрюмый спецагент вынужден обучать маленькую Софи навыкам шпионажа. Комедийный боевик с Дэйвом Батистой,
1179135,"То, что между нами",The Space Between,2021,95.0,"драма, комедия",США,,,18+,6.848,1944,Чарли должен убедить старого рокера отказаться от контракта с лейблом. Поэтичная драмеди о необычной дружбе,
1179041,Элвис,Elvis,2022,159.0,"биография, музыка, драма","США, Австралия",,,12+,7.135,35941,"История жизни и творческого пути короля рок-н-ролла Элвиса Пресли через призму сложных взаимоотношений с его одиозным менеджером, полковником Томом Паркером. Они работали вместе более 20 лет: от начала карьеры Элвиса до его небывалой славы.",
1179007,Британский психопат,Avengement,2019,87.0,"боевик, криминал",Великобритания,,,18+,7.053,111248,Его выпустили за плохое поведение. Полтора часа отборного жесточайшего мочилова в пабах и тюрьмах,
1179030,Прятки,Hide and Seek,2019,84.0,"триллер, криминал",США,,,18+,5.661,9862,Ноа пытается найти брата и сохранить рассудок. Джонатан Риз Майерс в зловещем триллере по корейскому хиту,
1178956,Дублинские дебоширы,Here Are the Young Men,2019,96.0,драма,"Ирландия, США",,,18+,5.18,2202,"Трое друзей уходят в отрыв, прощаясь со школой. Динамичная драма о страхе перед будущим и внутренних демонах",
1178852,Мёртвая точка,The Dead Center,2018,92.0,"ужасы, триллер",США,,,,5.702,1480,"Врач ставит под сомнение собственное психическое состояние, когда один из пациентов психиатрического отделения начинает утверждать, что он умер и воскрес, принеся в наш мир нечто иное.",
1178826,Эма: Танец страсти,Ema,2019,107.0,"драма, мелодрама, музыка",Чили,,,18+,5.984,2678,Брак танцовщицы и хореографа трещит по швам. Раскаленная мелодрама с Гаэлем Гарсиа Берналем,
1178797,Дэниел ненастоящий,Daniel Isn`t Real,2019,100.0,"триллер, фэнтези",США,,,18+,5.98,8953,Воображаемый друг детства возвращается во взрослую жизнь Люка. Психологический триллер о внутренних демонах,
1178683,Иные,Freaks,2018,105.0,"фантастика, драма","США, Канада",,,18+,6.657,95275,"Отец прячет от мира маленькую дочь, но однажды та вырывается на волю. Фантастическая драма о пределах контроля",
1178613,Матиас и Максим,Matthias et Maxime,2019,120.0,"драма, мелодрама","Канада, Франция",,,18+,7.021,8315,Поцелуй на съемках короткометражки круто меняет жизни двух друзей. Лиричная драма Ксавье Долана,
1178399,10 минут спустя,10 Minutes Gone,2019,89.0,"боевик, триллер, криминал, детектив","США, Канада",,,18+,5.887,5076,"Отомстить за смерть брата и найти того, кто сорвал ограбление банка. Триллер с многозадачным Брюсом Уиллисом",
1178289,Битва,Битва,2019,85.0,драма,Россия,,,6+,8.09,30795,Потерявший слух уличный танцор становится детским хореографом. Драма с Риналем Мухаметовом о любви к музыке,
1178301,Ты умеешь хранить секреты?,Can You Keep a Secret?,2019,94.0,"мелодрама, комедия",США,,,18+,6.331,90588,"Эмма делится со случайным попутчиком своими переживаниями и узнает, что он ее босс. Урок общительным девушкам",
1178290,Сокровища Ермака,Сокровища Ермака,2018,92.0,"семейный, приключения",Россия,,,6+,7.123,20644,"Дети ищут клад, а на пятки наступают бандиты. Приключения на фоне уральских пейзажей от студии Алексея Учителя",
1178278,Бессмертная гвардия,The Old Guard,2020,125.0,"фэнтези, боевик",США,,,18+,6.316,75658,"На протяжении веков отряд бессмертных воинов из разных эпох сражается со злом во имя человечества, и в современном мире им приходится скрывать свою сущность с особой тщательностью. Их предводительница Энди соглашается освободить очередных заложников, но отряд попадает в засаду, и теперь у бывшего ЦРУ-шника есть видеодоказательства их бессмертия. Пока он продаёт их амбициозному главе фармацевтического концерна, наши воины узнают о существовании новенькой бессмертной.",
1178293,После Лета,После Лета,2018,48.0,документальный,Россия,,,18+,7.287,3232,Прототипы героев «Лета» — о Ленинградском рок-клубе. Документальное послесловие к драме Кирилла Серебренникова,
1178267,Сестрёнка,Сестрёнка,2019,94.0,"драма, военный",Россия,,,6+,8.399,243485,Девочка-сирота обретает семью в башкирском ауле. Военная драма Александра Галибина по повести Мустая Карима,
1178137,Солнцестояние,Midsommar,2019,148.0,"ужасы, драма, триллер","США, Швеция",,,18+,6.417,452408,Гости идиллического шведского праздника становятся жертвами зловещих ритуалов. Затейливый хоррор Ари Астера,
1178062,Правосудие Спенсера,Spenser Confidential,2020,111.0,"боевик, детектив, криминал",США,,,,6.069,23590,"5 лет назад Спенсер, бостонский полицейский с обострённым чувством справедливости, сел в тюрьму за нападение на капитана Бойлана. Отбыв положенный срок, бывший коп выходит на свободу и селится в доме у своего бывшего тренера, но комнату ему приходится делить с чернокожим громилой Хоуком, начинающим бойцом MMA. Буквально в этот же вечер убивают Бойлана, другой коп кончает жизнь самоубийством, и позже у него находят наркотики. Спенсер решает помочь вдове «самоубийцы» очистить имя мужа и с помощью своего нового друга Хоука начинает распутывать клубок коррупционных связей полиции Бостона.",
1178004,Добрый медбрат,The Good Nurse,2022,121.0,"триллер, драма, криминал, детектив, биография",США,,,,6.482,21573,"Чарльз Каллен был на хорошем счету в больнице, проработал медбратом 16 лет, и, как считает полиция, за это время убил около 300 человек. В жизни он был любящим отцом, заботливым мужем, примерным сыном и приятным коллегой. Полицейские убеждают медсестру, знакомую с Калленом, помочь им в поимке преступника.",
1178053,Кровь машин,Blood Machines,2019,50.0,фантастика,Франция,,,18+,6.246,31083,Женские души космических кораблей восстают против мужчин. Фантастическая среднеметражка в стиле ранних 1980-х,
1178001,Московские тайны. Опасный переплет,Московские тайны. Опасный переплет,2018,90.0,детектив,Россия,,,12+,7.058,40801,В библиотеке при загадочных обстоятельствах умирает молодой человек. Продолжение детектива с Анной Старшенбаум,
1178006,Колдовское озеро,Колдовское озеро,2018,92.0,"мелодрама, детектив",Россия,,,12+,6.742,20709,"Борьба за власть и поиски клада, злой рок и большая любовь. Мистическая мелодрама со звездой сериала «Ищейка»",
1177999,Московские тайны. Гостья из прошлого,Московские тайны. Гостья из прошлого,2018,48.0,детектив,Россия,,,12+,7.088,41590,Настя Вяземская идет по следу таинственного убийцы. Детектив о поиске сокровищ знаменитого рода Юсуповых,
1178000,Московские тайны. Семь сестер,Московские тайны. Семь сестер,2018,90.0,детектив,Россия,,,12+,7.041,50098,Кровавые убийства в сталинских высотках объединяют в серию. Анна Старшенбаум в сериале со столичным колоритом,
1177784,Республика Z,Республика Z,2018,87.0,ужасы,Россия,,,18+,6.052,1291,"Уже три года в Якутии бушует эпидемия зомби. Два друга Буеккэ и Мэттээ держат оборону в охотничьем домике, но однажды толпа ходячих мертвецов прорывается через забор — приятели садятся в машину и пускаются наутёк, а в суматохе один из них получает пулю в ногу. Решив пересидеть в ближайшей деревне, они встречают хорошо подготовленную к апокалипсису девушку Дору.",
1177720,Лев Яшин — номер один,Лев Яшин — номер один,2018,58.0,"документальный, биография, спорт",Россия,,,6+,7.945,1410,Жизнь лучшего вратаря XX века в кадрах хроники и интервью с современниками. Драматическая история легенды № 1,
1177510,"Гангстер, коп и дьявол",Akinjeon,2019,110.0,"триллер, боевик, криминал, детектив",Корея Южная,,,18+,7.322,334098,"Бандит и детектив объединяются, чтобы поймать серийного убийцу. Дерзкий криминальный триллер из Южной Кореи",
1177470,Сержиу,Sergio,2020,118.0,"драма, мелодрама, биография, история",США,,,,5.993,1084,Жизни и карьера дипломата ООН Сержиу Виейра ди Меллу оказывается на волоске после вторжения армии США в Ирак.,
1177491,Воспитание,Farming,2018,101.0,драма,"Великобритания, США, Франция",,,,5.995,2207,"В 1960-е семья из Нигерии отдаёт сына в белую семью в надежде дать ему лучшую жизнь. Энитан растёт в компании других приёмных детей, пока не настаёт время вернуться домой. Но в Африке он чувствует себя чужаком и решает поискать счастья в Англии. По стечению обстоятельств Энитан попадает в банду скинхедов и становится её лидером.",
1177261,Дом у озера,The Alpines,2021,93.0,"ужасы, триллер, драма, детектив",США,,,,4.756,1224,Семеро друзей собираются вместе на выходные. Они не общались несколько лет и сильно отдалились друг от друга. Но секреты из прошлого до сих пор преследуют их.,
1176435,Одесса,Одесса,2019,130.0,драма,Россия,,,18+,6.846,44065,Визит к одесским родственникам меняет жизнь столичного журналиста. Ностальгическая драма Валерия Тодоровского,
1176183,Акварель,Aquarela,2018,90.0,документальный,"Великобритания, Германия, Дания, США",,,12+,7.171,8472,"Лед Байкала, водопады Венесуэлы и айсберги Антарктики. Зрелищный документальный фильм о величии водной стихии",
1176159,"Человек, который удивил всех",The Man Who Surprised Everyone,2018,104.0,драма,"Россия, Эстония, Франция",,,18+,6.821,12165,Неизлечимо больной егерь хочет обмануть смерть. Евгений Цыганов в радикальной драме от авторов «Интимных мест»,
